Latitude,Longitude,Sample Date,Calcium - Dissolved,Chloride - Dissolved,Dissolved Reactive Phosphorus,Electrical Conductance,Fluoride - Dissolved,Free Ammonia Nitrogen,Hardness - Magnesium,Hardness - Total,Magnesium - Dissolved,Nitrate and Nitrite,Nitrite,Potassium - Dissolved,Salinity,Si-Dis,Sodium - Dissolved,Sodium Adsorption Ratio,Sulfate - Dissolved,Total Alkalinity,Total Ammonia Nitrogen,Total Kjeldahl Nitrogen,Total Nitrogen,Total Phosphorus,pH
-34.031944,22.053333,2012-06-27,6.048,119.054,0.005,510.0,0.064,0.00082245,50.828,75.443,14.652,0.075,,2.496,0.247902,2.554,64.268,3.22,12.588,23.254,0.025,,,,7.743
-34.031944,22.053333,2012-07-17,5.239,,0.005,373.2,0.069,0.0,,,,0.41,,2.741,,3.039,52.899,,,,0.025,,,,7.221
-34.031944,22.053333,2012-08-23,3.87,75.854,0.005,379.0,0.307,0.0,24.439,38.677,7.045,0.204,,2.069,0.169073,3.772,52.951,3.705,15.811,8.378,0.025,,,,7.409
-34.031944,22.053333,2012-10-10,4.69,115.747,0.005,457.0,0.102,0.00082245,24.706,41.042,7.122,0.136,,2.955,0.238562,2.797,61.687,4.19,16.612,23.783,0.025,,,,7.702
-34.031944,22.053333,2012-11-20,5.529,73.111,0.005,337.4,0.125,0.0,20.824,38.529,6.003,0.139,,2.208,0.159892,3.168,46.953,3.292,10.784,11.906,0.025,,,,7.492
-34.031944,22.053333,2013-01-22,5.333,92.571,0.02,399.0,0.098,0.00082245,23.284,40.959,6.712,0.088,,2.149,0.203344,2.426,56.129,3.817,10.034,24.47,0.025,,,,7.635
-34.031944,22.053333,2013-02-05,3.74,60.16,0.005,268.3,0.138,0.0,14.31,26.327,4.125,0.067,,1.0,0.132001,2.432,36.97,3.136,5.071,16.775,0.025,,,,7.285
-34.031944,22.053333,2013-03-06,8.942,73.301,0.005,363.2,0.363,0.0,20.065,46.15,5.784,0.322,,2.872,0.191357,1.867,46.795,2.998,8.641,35.42,0.025,,,,7.484
-34.031944,22.053333,2013-04-03,6.421,93.721,0.005,385.0,0.181,0.0,22.746,43.038,6.557,0.025,,2.074,0.191009,2.272,52.784,3.502,10.669,15.127,0.025,,,,7.179
-34.031944,22.053333,2013-06-04,5.225,94.719,0.005,406.0,0.18,0.00082245,28.429,46.796,8.195,0.025,,2.765,0.203683,2.342,56.005,3.563,12.594,19.554,0.025,,,,7.715
-34.031944,22.053333,2013-07-02,4.498,87.552,0.005,396.0,0.104,0.0,26.167,42.296,7.543,0.025,,1.0,0.19839,2.35,55.315,3.701,14.439,22.785,0.025,,,,7.259
-34.031944,22.053333,2013-08-13,6.94,104.686,0.005,,0.025,,32.387,55.778,9.336,0.057,,1.0,0.225351,2.682,59.085,3.443,15.718,23.179,0.025,,,,7.348
-34.031944,22.053333,2013-09-04,7.929,109.577,0.005,472.0,0.212,0.0,31.88,57.646,9.19,0.056,,2.215,0.239147,1.742,61.06,3.5,15.34,27.335,0.025,,,,7.198
-34.031944,22.053333,2013-10-01,5.437,96.575,0.02,430.0,0.179,0.00411225,30.895,50.254,8.906,0.025,,2.346,0.20495,1.803,52.204,3.205,12.68,21.551,0.136,,,,7.798
-34.031944,22.053333,2013-11-15,6.483,74.532,0.005,369.0,0.103,0.00082245,25.029,45.902,7.215,0.025,,2.122,0.170057,2.313,45.957,2.952,8.988,20.093,0.025,,,,7.718
-34.031944,22.053333,2013-12-13,7.326,69.19,0.005,310.17,0.071,0.0,21.366,43.658,6.159,0.352,,,,2.352,,,8.814,20.136,0.025,,,,7.327
-34.031944,22.053333,2014-01-21,3.97,78.444,0.005,309.24,0.11,0.0,23.437,37.736,6.756,0.025,,,,3.266,,,11.491,26.48,0.025,,,,6.938
-34.031944,22.053333,2014-02-13,4.734,77.626,0.005,310.04,0.156,0.0,21.629,37.499,6.235,0.073,,,,2.633,,,7.566,41.948,0.025,,,,7.445
-34.031944,22.053333,2014-03-06,3.539,70.727,0.005,350.0,0.131,0.00082245,20.457,33.123,5.897,0.025,,,,2.774,,,7.849,22.438,0.025,,,,7.621
-34.031944,22.053333,2014-04-02,10.084,64.677,0.01,326.7,,0.0,22.195,51.53,6.398,0.05,,,,2.207,,,10.145,36.688,0.05,,,,7.135
-34.031944,22.053333,2014-05-03,4.872,91.036,0.01,373.0,0.152,0.00082245,30.413,48.27,8.767,0.05,,,,2.743,,,9.457,22.794,0.05,,,,7.317
-34.031944,22.053333,2014-05-08,4.874,66.011,0.01,282.3,,0.00082245,17.515,32.964,5.049,0.104,,,,2.721,,,8.136,19.724,0.05,,,,7.474
-34.031944,22.053333,2014-07-01,7.799,95.695,0.01,413.0,,0.00082245,28.043,52.767,8.084,0.05,,,,2.522,,,10.941,23.778,0.05,,,,7.653
-34.031944,22.053333,2014-08-05,5.136,91.423,0.01,464.0,0.116,0.0016449,30.198,48.674,8.705,0.05,,,,2.63,,,11.19,22.011,0.05,,,,7.783
-34.031944,22.053333,2014-09-02,5.956,99.877,0.01,389.0,0.025,0.00082245,30.711,51.332,8.853,0.05,,,,2.418,,,9.45,17.352,0.05,,,,7.497
-34.031944,22.053333,2014-10-07,5.562,95.421,0.01,416.0,0.503,0.00082245,30.576,50.187,8.814,0.05,,,,2.214,,,10.91,28.167,0.05,,,,7.631
-34.031944,22.053333,2014-11-06,3.645,62.921,0.475,260.7,0.349,0.00082245,13.179,24.747,3.799,0.05,,,,3.058,,,6.853,14.214,0.135,,,,6.843
-34.031944,22.053333,2014-12-04,3.146,52.523,0.01,216.4,0.381,0.0,16.374,27.294,4.72,0.353,,,,2.337,,,0.6,5.0,0.05,,,,6.769
-34.031944,22.053333,2015-01-28,3.049,56.86,0.01,,0.122,,16.939,27.723,4.883,0.05,,,,2.213,,,5.268,14.651,0.05,,,,7.047
-34.031944,22.053333,2015-02-23,3.099,60.154,0.01,260.5,0.455,0.00082245,16.145,26.905,4.654,0.05,,0.5,0.134215,1.966,40.716,3.416,8.204,13.218,0.05,,,,7.279
-34.031944,22.053333,2015-03-03,5.43,88.938,0.01,375.0,0.209,0.00082245,25.24,43.524,7.276,0.05,,0.5,0.186356,1.612,50.834,3.353,8.575,19.912,0.05,,,,7.571
-34.031944,22.053333,2015-04-08,3.842,68.704,0.01,290.4,0.178,0.0,24.491,38.669,7.06,0.05,,0.5,0.147435,2.206,39.284,2.749,6.265,17.458,0.05,,,,7.076
-34.031944,22.053333,2015-05-05,4.635,81.822,0.01,345.7,0.126,0.00082245,23.426,39.385,6.753,0.05,,1.448,0.179396,2.004,49.475,3.431,7.408,22.483,0.05,,,,7.403
-34.031944,22.053333,2015-06-02,4.396,81.898,0.01,323.0,0.103,0.00082245,,,,0.111,,5.806,,2.53,41.403,,13.313,15.687,0.05,,,,7.266
-34.031944,22.053333,2015-07-07,5.308,113.4,0.021,421.0,0.158,0.00082245,27.735,46.18,7.995,0.05,,0.5,0.23813,2.477,58.995,3.778,13.944,30.74,0.05,,,,7.443
-34.031944,22.053333,2015-08-04,4.748,100.185,0.01,418.0,0.232,0.00082245,29.643,47.047,8.545,0.05,,1.586,0.2133,2.885,56.903,3.61,13.963,21.998,0.05,,,,7.466
-34.031944,22.053333,2015-09-02,1.25,70.348,0.01,287.2,0.101,0.0,18.049,24.548,5.203,0.489,,1.25,0.139879,3.058,39.964,3.51,4.749,12.101,0.05,,,,7.204
-34.031944,22.053333,2015-10-06,1.25,75.858,0.01,351.0,0.18,0.00082245,20.998,28.049,6.053,0.05,,2.129,0.165254,3.025,47.739,3.923,10.572,17.352,0.05,,,,7.273
-34.031944,22.053333,2015-11-03,1.25,62.191,0.01,254.2,0.136,0.0,14.07,19.825,4.056,0.05,,1.248,0.126095,2.553,37.927,3.707,3.23,12.91,0.05,,,,6.859
-34.031944,22.053333,2015-12-01,4.14,59.131,0.01,274.7,0.462,0.00082245,17.147,30.695,4.943,0.05,,1.078,0.13151,2.409,36.89,2.898,9.044,12.717,0.05,,,,7.585
-34.039722,22.133333,2011-01-19,4.329,69.893,0.023,167.4,0.025,0.0,13.508,26.847,3.894,0.025,,2.034,0.154492,2.18,35.18,2.955,25.219,11.201,0.062,,,,6.752
-34.039722,22.133333,2011-02-10,3.403,48.261,0.005,396.0,0.244,0.00082245,13.238,24.213,3.816,0.025,,2.504,0.089027,2.37,26.093,2.308,1.5,2.5,0.025,,,,7.568
-34.039722,22.133333,2011-03-11,3.809,55.102,0.005,238.2,0.084,0.00082245,15.364,27.751,4.429,0.025,,1.422,0.128451,2.77,33.551,2.772,1.5,23.261,0.052,,,,7.302
-34.039722,22.133333,2011-04-18,4.27,63.18,0.005,253.3,0.2,0.0,17.185,31.065,4.954,0.025,,1.895,0.143927,2.732,38.702,3.022,1.5,23.841,0.025,,,,7.475
-34.039722,22.133333,2011-05-16,3.61,47.768,0.005,191.0,0.069,0.0,10.442,21.411,3.01,0.025,,1.633,0.099271,2.645,28.141,2.647,1.5,10.975,0.025,,,,7.009
-34.039722,22.133333,2011-06-21,6.085,72.33,0.005,284.4,0.238,0.0016449,21.64,40.885,6.238,0.519,,2.356,0.153808,3.284,46.352,3.155,14.816,2.5,0.025,,,,8.101
-34.039722,22.133333,2011-07-12,3.721,59.743,0.005,251.3,0.294,0.0,17.921,30.567,5.166,0.198,,1.0,0.129196,2.732,38.656,3.043,8.337,9.313,0.025,,,,7.049
-34.039722,22.133333,2011-08-10,4.461,74.049,0.013,326.4,0.151,0.0,29.49,46.149,8.501,0.025,,2.386,0.172135,3.049,45.664,2.925,22.44,11.729,0.025,,,,7.483
-34.039722,22.133333,2011-09-06,5.065,79.328,0.005,403.0,0.379,0.0,27.221,44.964,7.847,0.025,,2.078,0.203819,3.192,57.356,3.722,17.478,27.992,0.025,,,,7.416
-34.039722,22.133333,2011-10-13,7.825,98.553,0.034,435.0,0.102,0.0,28.359,53.207,8.175,0.025,,2.156,0.229026,2.653,59.747,3.565,16.422,29.333,0.052,,,,7.11
-34.039722,22.133333,2011-11-15,6.635,112.593,0.005,447.0,0.39,0.0,29.712,51.841,8.565,0.025,,2.632,0.237999,2.182,59.349,3.587,16.527,25.548,0.025,,,,7.33
-34.039722,22.133333,2012-01-26,6.275,73.439,0.005,380.0,0.137,0.00082245,32.067,53.738,9.244,0.025,,2.302,0.194378,3.091,50.942,3.024,9.254,34.961,0.025,,,,7.676
-34.039722,22.133333,2012-02-24,6.451,79.297,0.005,420.0,0.161,0.00082245,30.257,52.028,8.722,0.025,,3.751,0.214706,2.732,57.803,3.487,7.516,41.703,0.025,,,,7.781
-34.039722,22.133333,2012-03-27,5.862,72.573,0.044,382.0,0.21,0.0,22.736,41.629,6.554,0.025,,2.177,0.188629,2.869,48.603,3.278,6.867,37.322,0.025,,,,7.307
-34.039722,22.133333,2012-04-25,4.148,53.045,0.005,,0.025,,16.252,29.652,4.685,0.025,,2.121,0.122604,2.667,32.085,2.564,1.5,20.326,0.067,,,,7.334
-34.039722,22.133333,2012-05-24,6.053,56.882,0.005,285.9,0.155,0.0,19.031,37.708,5.486,0.062,,2.434,0.14153,2.409,33.224,2.355,4.88,26.323,0.025,,,,7.382
-34.039722,22.133333,2012-06-26,5.459,54.057,0.005,262.6,0.025,0.0,16.929,33.729,4.88,0.025,,2.821,0.129898,3.137,33.782,2.531,1.5,22.322,0.025,,,,7.297
-34.039722,22.133333,2012-07-17,5.011,53.021,0.005,230.7,0.025,0.0,14.962,30.275,4.313,0.359,,2.545,,2.328,31.805,2.516,5.234,,0.025,,,,6.945
-34.039722,22.133333,2012-08-21,4.254,68.824,0.022,338.7,0.23,0.0,18.535,32.627,5.343,0.025,,2.141,,3.139,47.195,3.596,12.005,,0.025,,,,7.429
-34.039722,22.133333,2012-09-19,6.491,72.053,0.005,376.0,0.242,0.0,22.712,43.171,6.547,0.025,,2.303,0.182428,2.631,48.638,3.222,11.384,28.388,0.025,,,,7.418
-34.039722,22.133333,2012-10-10,6.313,76.258,0.005,352.2,0.325,0.00082245,25.848,46.449,7.451,0.081,,2.368,0.184486,2.448,49.277,3.147,10.975,25.518,0.025,,,,7.61
-34.039722,22.133333,2012-11-20,6.109,72.432,0.005,349.7,0.257,0.0016449,21.501,40.78,6.198,0.083,,2.329,0.185797,3.044,48.703,3.319,10.663,31.668,0.087,,,,7.625
-34.039722,22.133333,2012-12-05,4.839,60.816,0.011,282.7,0.106,0.00082245,15.087,29.994,4.349,0.093,,1.0,0.136652,2.752,38.172,3.033,6.834,16.451,0.025,,,,7.599
-34.039722,22.133333,2013-01-22,5.998,59.635,0.013,284.4,0.482,0.00082245,12.641,29.985,3.644,0.087,,1.0,0.144147,2.824,38.157,3.033,4.684,24.679,0.025,,,,7.529
-34.039722,22.133333,2013-03-06,5.351,60.103,0.005,288.7,0.394,0.00082245,15.413,31.66,4.443,0.076,,2.362,0.150092,2.787,38.393,2.969,4.803,27.77,0.025,,,,7.547
-34.039722,22.133333,2013-05-08,6.362,66.68,0.012,289.5,0.13,0.00082245,23.124,43.339,6.666,0.06,,2.741,0.160262,3.017,36.88,2.438,5.476,28.632,0.089,,,,7.371
-34.039722,22.133333,2013-06-04,6.389,67.809,0.016,323.0,0.158,0.00246735,21.216,41.142,6.116,0.025,,2.787,0.163584,2.918,45.64,3.097,7.826,21.806,0.087,,,,7.706
-34.039722,22.133333,2013-07-03,5.679,73.41,0.005,355.9,0.17,0.0,21.393,39.578,6.167,0.119,,2.236,0.181501,1.877,48.747,3.372,12.044,26.634,0.025,,,,7.407
-34.039722,22.133333,2013-08-13,5.017,56.624,0.005,247.7,0.025,0.0,15.822,31.312,4.561,0.025,,1.0,0.134551,2.115,36.409,2.832,13.54,14.121,0.025,,,,7.024
-34.039722,22.133333,2013-09-04,5.198,63.288,0.005,297.9,0.203,0.00082245,15.909,31.867,4.586,0.083,,2.156,0.149755,2.493,40.868,3.151,9.677,19.101,0.083,,,,7.085
-34.039722,22.133333,2013-10-02,5.826,74.105,0.005,362.0,0.148,0.00082245,22.961,41.807,6.619,0.025,,2.141,0.180025,2.378,43.891,2.954,10.302,30.211,0.025,,,,7.761
-34.039722,22.133333,2013-11-15,5.055,51.639,0.005,245.2,0.098,0.0,14.348,29.656,4.136,0.025,,1.0,0.110863,2.395,30.238,2.416,6.365,9.985,0.025,,,,7.473
-34.039722,22.133333,2013-12-04,5.293,38.907,0.005,195.69,0.1,0.0,14.781,30.765,4.261,0.025,,2.148,0.090161,2.145,21.619,1.696,1.5,13.266,0.025,,,,6.919
-34.039722,22.133333,2014-01-21,4.679,69.65,0.005,301.02,0.146,0.0,20.755,36.324,5.983,0.025,,,,3.611,,,11.086,30.131,0.025,,,,7.245
-34.039722,22.133333,2014-02-14,6.691,87.694,0.005,365.12,0.171,0.0,23.058,44.082,6.647,0.057,,,,2.801,,,15.621,62.8,0.025,,,,7.354
-34.039722,22.133333,2014-03-04,3.089,65.114,0.005,291.1,0.263,0.0,18.524,29.705,5.34,0.062,,,,2.683,,,8.479,18.244,0.025,,,,7.29
-34.039722,22.133333,2014-04-02,4.323,60.26,0.01,265.6,,0.00082245,16.818,30.76,4.848,0.05,,,,2.692,,,1.5,18.868,0.05,,,,7.454
-34.039722,22.133333,2014-05-03,5.423,20.306,0.01,351.5,0.216,0.00082245,26.43,44.919,7.619,0.05,,,,3.268,,,9.923,31.803,0.05,,,,7.477
-34.039722,22.133333,2014-05-08,6.179,54.592,0.01,262.2,,0.00082245,15.382,33.69,4.434,0.05,,,,3.039,,,1.5,28.354,0.05,,,,7.277
-34.039722,22.133333,2014-07-01,5.941,78.765,0.01,379.0,,0.00082245,20.783,39.508,5.991,0.05,,,,2.619,,,10.806,27.425,0.05,,,,7.253
-34.039722,22.133333,2014-08-05,6.96,99.605,0.01,409.0,0.025,0.00082245,29.473,52.369,8.496,0.183,,,,2.956,,,12.616,33.483,0.05,,,,7.678
-34.039722,22.133333,2014-09-02,5.598,80.03,0.01,347.6,0.155,0.00082245,21.65,39.681,6.241,0.05,,,,2.54,,,9.052,24.801,0.05,,,,7.643
-34.039722,22.133333,2014-10-07,5.38,61.808,0.01,264.8,0.541,0.00082245,14.039,30.101,4.047,0.05,,,,2.289,,,5.285,21.105,0.05,,,,7.396
-34.039722,22.133333,2014-11-04,5.359,76.558,0.01,320.1,0.434,0.0016449,24.234,42.152,6.986,0.123,,,,2.271,,,5.617,38.43,0.05,,,,7.751
-34.039722,22.133333,2014-12-03,4.265,55.461,0.01,240.7,0.445,0.0016449,20.46,34.94,5.898,0.05,,,,1.692,,,0.6,22.206,0.103,,,,7.441
-34.039722,22.133333,2015-01-28,7.019,98.908,0.01,,0.252,,28.092,50.877,8.098,0.05,,,,2.792,,,1.332,47.041,0.05,,,,7.046
-34.039722,22.133333,2015-02-10,10.835,86.324,0.01,402.0,0.114,0.0016449,21.296,52.339,6.139,0.05,,,,1.856,,,4.52,52.152,0.05,,,,7.821
-34.039722,22.133333,2015-03-03,4.085,56.871,0.01,257.9,0.144,0.00082245,16.62,29.931,4.791,0.05,,0.5,,1.507,,,3.159,15.0,0.05,,,,7.58
-34.039722,22.133333,2015-04-08,3.107,42.001,0.01,158.7,0.269,0.0,11.871,21.851,3.422,0.05,,1.008,0.086406,2.015,23.015,2.143,0.6,10.39,0.05,,,,6.295
-34.039722,22.133333,2015-05-05,5.161,70.948,0.01,291.5,0.21,0.00082245,17.765,33.977,5.121,0.05,,1.268,0.150089,1.638,38.31,2.86,4.766,19.675,0.05,,,,7.351
-34.039722,22.133333,2015-06-02,4.631,67.877,0.01,272.9,0.183,0.0,,,,0.117,,2.667,,2.089,34.419,,12.751,13.624,0.05,,,,7.069
-34.039722,22.133333,2015-07-08,6.28,74.946,0.01,347.0,0.239,0.00082245,26.961,47.689,7.772,0.05,,0.5,0.172817,2.578,44.346,2.795,11.543,22.042,0.05,,,,7.223
-34.039722,22.133333,2015-08-04,3.609,62.508,0.01,294.2,0.257,0.00082245,20.658,33.536,5.955,0.05,,1.276,0.145542,2.645,38.856,2.92,9.085,19.421,0.05,,,,7.358
-34.039722,22.133333,2015-10-06,5.283,63.311,0.01,288.8,0.025,0.0,16.075,32.276,4.634,0.18,,2.871,0.147406,2.846,41.338,3.167,3.183,21.217,0.05,,,,7.193
-34.039722,22.133333,2015-11-03,3.004,42.931,0.371,181.4,0.171,0.0,8.895,18.061,2.564,0.05,,1.594,0.095268,2.205,26.629,2.727,1.5,12.673,0.05,,,,6.729
-34.039722,22.133333,2015-12-01,2.546,49.199,0.01,231.0,0.123,0.00082245,13.47,22.349,3.883,0.05,,1.304,0.108004,2.192,32.295,2.973,1.5,13.81,0.05,,,,7.328
-34.02861,22.22222,2011-01-20,225.733,1664.878,0.005,24080.0,0.764,0.06332865,2248.523,3233.001,648.175,0.025,,242.03,7.757334,0.343,3629.74,27.781,1090.505,208.236,1.157,,,,8.093
-34.02861,22.22222,2011-03-17,,678.579,0.005,2508.0,0.384,0.00082245,153.469,,44.24,0.025,,14.974,,0.514,850.6,,101.605,97.65,0.025,,,,7.877
-34.02861,22.22222,2011-04-19,114.088,255.137,0.005,2288.0,0.558,0.00246735,120.864,428.385,34.841,0.025,,9.056,0.681452,0.183,29.205,0.614,83.478,127.07,0.025,,,,8.252
-34.02861,22.22222,2011-05-19,68.323,2049.386,0.005,6770.0,0.552,0.0016449,501.317,765.747,144.513,0.025,,41.715,3.922651,1.393,1155.28,18.169,280.539,149.423,0.025,,,,8.238
-34.02861,22.22222,2011-06-14,5.708,61.683,0.005,238.8,0.224,0.0,17.338,34.837,4.998,0.025,,2.331,,2.451,34.353,2.533,,7.532,0.025,,,,6.5
-34.02861,22.22222,2011-07-13,6.714,105.797,0.012,406.0,0.354,0.0,40.227,64.521,11.596,0.025,,6.722,0.231996,2.273,54.885,2.974,25.879,16.296,0.025,,,,7.182
-34.02861,22.22222,2011-09-07,3.866,62.4,0.005,248.2,0.963,0.0,18.011,31.036,5.192,0.23,,2.176,,2.213,39.574,3.091,,20.839,0.025,,,,7.123
-34.02861,22.22222,2011-10-12,5.825,59.786,0.005,253.7,0.299,0.0,19.6,37.814,5.65,0.071,,3.251,,2.163,36.994,2.618,,28.396,0.025,,,,6.785
-34.02861,22.22222,2011-10-14,13.679,201.566,0.005,848.0,0.257,0.0,46.512,89.376,13.408,0.025,,4.16,0.470638,0.98,128.851,5.931,39.984,56.243,0.025,,,,7.326
-34.02861,22.22222,2011-11-16,12.902,269.882,0.005,1043.0,0.548,0.00082245,52.68,94.758,15.186,0.025,,5.021,0.608521,2.367,163.297,7.301,53.027,72.585,0.025,,,,7.644
-34.02861,22.22222,2012-01-26,,151.853,0.005,918.0,0.261,0.00082245,43.248,,12.467,0.025,,5.079,,2.178,147.593,,40.221,56.918,0.025,,,,7.996
-34.02861,22.22222,2012-03-28,5.972,63.453,0.013,306.8,0.403,0.0,18.146,36.456,5.231,0.025,,2.892,,2.396,43.137,3.109,,25.581,0.025,,,,7.039
-34.02861,22.22222,2012-04-24,36.737,1555.523,0.005,4650.0,0.229,0.0065796,236.458,372.447,68.163,0.025,,33.93,2.735638,2.268,754.98,17.025,190.572,78.104,0.116,,,,8.065
-34.02861,22.22222,2012-06-26,224.087,15823.493,0.005,21130.0,0.664,0.06990825,2484.593,3509.136,716.226,0.025,,162.56,,1.878,3829.12,28.131,842.199,134.964,0.759,,,,8.332
-34.02861,22.22222,2012-07-18,4.139,63.826,0.005,264.7,0.317,0.0,13.245,26.059,3.818,0.025,,2.014,0.12688,2.578,32.682,2.786,1.5,15.112,0.025,,,,7.152
-34.02861,22.22222,2012-08-23,12.43,276.219,0.005,1246.0,0.129,0.00082245,65.758,109.105,18.956,0.025,,6.489,0.609781,3.208,187.025,7.792,49.547,48.249,0.025,,,,7.74
-34.02861,22.22222,2012-10-11,84.579,965.637,0.005,4430.0,0.548,0.0131592,238.407,494.234,68.725,0.025,,20.85,2.305539,1.384,799.08,15.643,172.693,158.384,0.148,,,,8.295
-34.02861,22.22222,2012-11-21,6.484,92.302,0.005,415.0,0.155,0.0,20.505,40.535,5.911,0.052,,2.862,0.218405,1.897,61.168,4.181,13.009,29.72,0.025,,,,7.481
-34.02861,22.22222,2012-12-06,3.476,52.217,0.005,191.2,0.025,0.0,10.539,21.191,3.038,0.025,,2.022,0.100742,1.84,28.123,2.659,1.5,8.352,0.025,,,,6.352
-34.02861,22.22222,2013-01-07,58.371,238.92,0.066,1678.0,0.946,0.02878575,156.105,331.083,45.0,0.025,,6.538,1.155397,5.35,257.322,6.154,117.905,352.55,0.181,,,,8.575
-34.02861,22.22222,2013-01-28,5.31,75.115,0.005,349.6,0.472,0.0,16.259,32.562,4.687,0.063,,2.61,0.174556,1.431,50.879,3.88,1.5,27.604,0.025,,,,7.206
-34.02861,22.22222,2013-02-06,4.068,58.787,0.014,218.2,0.144,0.0,7.958,19.606,2.294,0.148,,2.134,0.124621,2.144,38.718,3.805,1.5,13.324,0.025,,,,6.606
-34.02861,22.22222,2013-03-07,4.328,50.501,0.005,225.3,0.092,0.0,11.351,24.283,3.272,0.025,,2.715,0.111405,2.07,31.34,2.768,1.5,14.352,0.025,,,,6.738
-34.02861,22.22222,2013-04-05,5.996,49.832,0.005,229.1,0.336,0.0016449,8.523,25.092,2.457,0.025,,2.907,0.112126,1.948,30.154,2.62,1.5,15.408,0.025,,,,8.033
-34.02861,22.22222,2013-05-07,10.252,177.375,0.011,717.0,0.222,0.00082245,48.594,83.289,14.008,0.025,,4.248,0.383414,2.16,94.775,4.519,29.161,43.63,0.025,,,,7.702
-34.02861,22.22222,2013-06-05,30.186,379.468,0.005,1614.0,0.416,0.00246735,87.922,179.756,25.345,0.025,,5.58,0.907973,2.548,262.385,8.517,59.636,118.76,0.025,,,,8.356
-34.02861,22.22222,2013-07-03,22.578,370.094,0.005,1559.0,0.431,0.0016449,77.668,148.584,22.389,0.025,,5.17,0.868427,2.361,248.03,8.855,59.583,114.819,0.025,,,,8.043
-34.02861,22.22222,2013-08-13,5.6,53.646,0.005,256.7,0.025,0.0,15.611,32.516,4.5,0.181,,1.0,0.10063,2.145,17.782,1.357,1.5,12.9,0.025,,,,7.122
-34.02861,22.22222,2013-09-05,6.642,78.629,0.013,400.0,0.098,0.0,21.272,41.839,6.132,0.025,,2.857,0.202946,2.15,56.579,3.807,15.912,29.456,0.025,,,,6.961
-34.02861,22.22222,2013-10-02,5.187,59.403,0.005,274.8,0.157,0.0,13.359,28.812,3.851,0.025,,2.396,0.136244,1.973,34.886,2.828,1.5,23.544,0.025,,,,7.353
-34.02861,22.22222,2013-11-13,5.934,54.572,0.005,275.8,0.108,0.00082245,15.114,32.761,4.357,0.063,,2.357,0.130142,2.252,33.803,2.57,1.5,22.296,0.025,,,,7.749
-34.02861,22.22222,2013-12-13,3.836,45.916,0.005,200.13,0.025,0.0,13.352,25.43,3.849,0.025,,2.448,0.095546,1.863,25.141,2.17,1.5,10.394,0.025,,,,6.469
-34.02861,22.22222,2014-01-22,4.364,67.58,0.005,261.0,0.097,0.0,17.161,31.27,4.947,0.025,,,,2.375,,,1.5,17.467,0.025,,,,6.888
-34.02861,22.22222,2014-02-14,5.788,64.806,0.005,277.48,0.106,0.0,20.228,38.467,5.831,0.025,,,,1.723,,,1.5,17.336,0.025,,,,7.01
-34.02861,22.22222,2014-03-05,12.769,190.775,0.005,873.0,0.257,0.00082245,37.559,76.475,10.827,0.025,,,,2.369,,,30.051,62.034,0.025,,,,7.927
-34.02861,22.22222,2014-04-03,3.156,49.52,0.01,224.9,,0.0,9.318,18.943,2.686,0.05,,,,2.063,,,1.5,12.548,0.05,,,,6.785
-34.02861,22.22222,2014-05-08,4.084,49.66,0.01,207.7,,0.0,11.639,24.015,3.355,0.05,,,,2.194,,,1.5,13.659,0.05,,,,6.402
-34.02861,22.22222,2014-06-04,4.161,52.162,0.01,223.1,0.164,0.00082245,15.555,28.857,4.484,0.149,,,,2.316,,,1.5,13.101,0.201,,,,6.81
-34.02861,22.22222,2014-10-08,5.512,81.005,0.01,334.5,0.537,0.00082245,16.041,32.807,4.624,0.05,,,,1.98,,,0.6,23.08,0.05,,,,7.541
